"","Name","Pos","Odds","TGP","AG","APIM","AA","AOTG","AGW","AHat"
"706","Z. Parise","LW",0.463243243243243,185,0.383783783783784,0.356756756756757,0.405405405405405,0,0.0756756756756757,0
"707","Z. Sanfor","LW",0.261616161616162,99,0.161616161616162,0.424242424242424,0.242424242424242,0,0.0404040404040404,0
"708","Z. Smith","LW",0.208490566037736,212,0.108490566037736,1.0188679245283,0.245283018867925,0,0.0141509433962264,0
"709","Z. Werens","D",0.381434599156118,237,0.160337552742616,0.219409282700422,0.367088607594937,0.00421940928270042,0.0210970464135021,0
"710","A. Bjork","LW",0.23,50,0.12,0.2,0.24,0,0,0
"711","A. Cirell","C",0.543,100,0.43,0.74,0.46,0.02,0.1,0
"712","A. Debrin","LW",1.37926829268293,164,0.670731707317073,0.219512195121951,0.573170731707317,0.0121951219512195,0.0426829268292683,0.0304878048780488
"713","A. Gaudet","C",0.232786885245902,61,0.163934426229508,0.590163934426229,0.229508196721311,0,0.0327868852459016,0
"714","A. Iafall","LW",0.345222929936306,157,0.248407643312102,0.356687898089172,0.331210191082803,0,0.0318471337579618,0
"715","A. Johnss","LW",1.21707317073171,82,0.51219512195122,0.780487804878049,0.573170731707317,0,0.0731707317073171,0.024390243902439
"716","A. Kerfoo","C",0.476433121019108,157,0.312101910828025,0.662420382165605,0.496815286624204,0,0.0127388535031847,0
"717","A. Mangia","LW",0.198148148148148,54,0.296296296296296,0.481481481481481,0.185185185185185,0,0.037037037037037,0
"718","B. Gibbon","LW",0.300813008130081,123,0.227642276422764,0.48780487804878,0.292682926829268,0.00813008130081301,0.024390243902439,0
"719","B. Leipsi","LW",0.415833333333333,120,0.158333333333333,0.516666666666667,0.408333333333333,0.00833333333333333,0.025,0
"720","B. Lemieu","LW",0.00208333333333335,72,0.347222222222222,3.29166666666667,0.138888888888889,0,0.0277777777777778,0
"721","C. Brickl","LW",0.243965517241379,58,0.103448275862069,0.637931034482759,0.241379310344828,0,0.0344827586206897,0
"722","C. Cave","C",0.183928571428571,56,0.107142857142857,0.607142857142857,0.178571428571429,0,0.0357142857142857,0
"723","C. Djoos","D",0.260185185185185,108,0.0462962962962963,0.166666666666667,0.268518518518519,0,0,0
"724","C. Jaros","D",0.242857142857143,63,0.0317460317460317,0.857142857142857,0.285714285714286,0,0,0
"725","C. McAvoy","D",0.605555555555556,117,0.179487179487179,1.22222222222222,0.572649572649573,0.0256410256410256,0.0683760683760684,0
"726","C. Mittel","C",0.372289156626506,83,0.301204819277108,0.265060240963855,0.36144578313253,0,0.0240963855421687,0
"727","D. Kampf","C",0.321100917431193,109,0.110091743119266,0.36697247706422,0.339449541284404,0,0,0
"728","D. Sprong","RW",0.380281690140845,71,0.422535211267606,0.28169014084507,0.267605633802817,0.028169014084507,0.0985915492957746,0
"729","E. Dadono","RW",1.01794871794872,156,0.538461538461538,0.153846153846154,0.775641025641026,0,0.0897435897435897,0.00641025641025641
"730","E. Gustaf","D",0.906140350877193,114,0.342105263157895,0.649122807017544,0.850877192982456,0.0350877192982456,0.0526315789473684,0
"731","F. Chytil","C",0.345238095238095,84,0.273809523809524,0.238095238095238,0.30952380952381,0,0.0476190476190476,0
"732","H. Borgst","C",0.362962962962963,54,0.314814814814815,0.148148148148148,0.37037037037037,0,0,0
"733","H. Fleury","D",0.104597701149425,87,0,0.206896551724138,0.114942528735632,0,0,0
"734","J. Bratt","LW",0.596,125,0.232,0.24,0.576,0,0.032,0
"735","J. DeBrus","LW",0.48731884057971,138,0.507246376811594,0.398550724637681,0.41304347826087,0,0.0942028985507246,0
"736","J. Greenw","LW",0.254022988505747,87,0.275862068965517,0.666666666666667,0.28735632183908,0,0,0
"737","J. Rutta","D",0.257446808510638,94,0.106382978723404,0.595744680851064,0.276595744680851,0,0.0106382978723404,0
"738","J. Ryan","D",0.208490566037736,106,0.0283018867924528,0.358490566037736,0.216981132075472,0,0.00943396226415094,0
"739","L. Kunin","C",0.333088235294118,68,0.205882352941176,0.985294117647059,0.352941176470588,0,0.0294117647058824,0
"740","M. Amadio","C",0.2125,80,0.2,0.25,0.225,0,0,0
"741","M. Bowey","D",0.23960396039604,101,0.0396039603960396,1.14851485148515,0.277227722772277,0,0.0198019801980198,0
"742","M. Janmar","C",0.335802469135803,162,0.191358024691358,0.444444444444444,0.327160493827161,0.00617283950617284,0.0246913580246914,0
"743","M. Kempe","RW",0.142857142857143,70,0.142857142857143,0.571428571428571,0.171428571428571,0,0,0
"744","M. Petter","D",0.397169811320755,106,0.0471698113207547,1.30188679245283,0.462264150943396,0,0,0
"745","N. Hischi","C",0.677483443708609,151,0.357615894039735,0.490066225165563,0.609271523178808,0.0397350993377483,0.0529801324503311,0
"746","N. Patric","C",0.40551724137931,145,0.268965517241379,0.579310344827586,0.36551724137931,0.0137931034482759,0.0551724137931034,0
"747","N. Pionk","D",0.503960396039604,101,0.128712871287129,0.811881188118812,0.524752475247525,0,0.0198019801980198,0
"748","N. Seeler","D",0.0919354838709678,93,0.043010752688172,1.60215053763441,0.150537634408602,0,0.021505376344086,0
"749","O. Fanten","D",0.0994318181818182,88,0.0681818181818182,0.511363636363636,0.125,0,0,0
"750","O. Lindbl","LW",0.371153846153846,104,0.346153846153846,0.461538461538462,0.346153846153846,0,0.0480769230769231,0
"751","P. Dubois","C",0.7875,164,0.451219512195122,1.07926829268293,0.585365853658537,0.0182926829268293,0.0853658536585366,0.00609756097560976
"752","R. Donato","C",0.548529411764706,68,0.367647058823529,0.205882352941176,0.5,0.0294117647058824,0.0294117647058824,0
"753","S. Girard","D",0.412903225806452,155,0.0774193548387097,0.129032258064516,0.419354838709677,0,0,0
"754","T. Boyd","C",0.529508196721312,61,0.163934426229508,0.229508196721311,0.508196721311475,0,0.0327868852459016,0
"755","T. Dermot","D",0.35049504950495,101,0.0891089108910891,0.514851485148515,0.376237623762376,0,0,0
"756","T. Sanhei","D",0.479389312977099,131,0.152671755725191,0.488549618320611,0.458015267175573,0.0152671755725191,0.0305343511450382,0
"757","T. Thomps","RW",0.126415094339623,106,0.160377358490566,0.490566037735849,0.150943396226415,0,0,0
"758","V. Dunn","D",0.467320261437909,153,0.189542483660131,0.718954248366013,0.42483660130719,0.0196078431372549,0.0588235294117647,0
"759","V. Mete","D",0.268333333333333,120,0,0.133333333333333,0.275,0,0,0
"760","W. Butche","D",0.577358490566038,159,0.0817610062893082,0.276729559748428,0.572327044025157,0,0.0188679245283019,0
"761","W. Foegel","LW",0.189873417721519,79,0.278481012658228,0.506329113924051,0.139240506329114,0,0.0759493670886076,0
"762","Z. Aston-","LW",0.344067796610169,59,0.338983050847458,0.915254237288136,0.338983050847458,0,0.0508474576271186,0
"763","Z. Rinald","LW",0.05,76,0.0921052631578947,1.10526315789474,0.0789473684210526,0,0.0263157894736842,0
"764","A. Svechn","RW",0.436585365853659,82,0.48780487804878,1.51219512195122,0.414634146341463,0.024390243902439,0.0731707317073171,0
"765","A. Wagner","LW",0.264516129032258,62,0.387096774193548,0.516129032258065,0.290322580645161,0,0,0
"766","B. Howden","C",0.524242424242424,66,0.181818181818182,0.424242424242424,0.515151515151515,0,0.0303030303030303,0
"767","B. Seney","LW",0.252941176470588,51,0.196078431372549,1.2156862745098,0.313725490196078,0,0,0
"768","B. Tkachu","LW",0.654929577464789,71,0.619718309859155,2.11267605633803,0.647887323943662,0.028169014084507,0.0845070422535211,0
"769","C. Ehn","C",0.223333333333333,60,0.1,0.2,0.2,0,0.0333333333333333,0
"770","D. Cholow","D",0.353846153846154,52,0.269230769230769,0.615384615384615,0.346153846153846,0,0.0384615384615385,0
"771","D. Kahun","LW",0.626829268292683,82,0.317073170731707,0.146341463414634,0.585365853658537,0,0.0487804878048781,0
"772","E. Cernak","D",0.313793103448276,58,0.172413793103448,2,0.379310344827586,0,0.0344827586206897,0
"773","E. Petter","C",1.9830985915493,71,0.788732394366197,0.338028169014085,1.07042253521127,0.028169014084507,0.197183098591549,0.028169014084507
"774","G. Wilson","LW",0.204,50,0.08,0.72,0.24,0,0,0
"775","I. Kovalc","LW",0.609375,64,0.5,0.3125,0.5625,0.03125,0.03125,0
"776","I. Ozhiga","D",0.124528301886792,53,0.113207547169811,0.528301886792453,0.150943396226415,0,0,0
"777","J. Kotkan","C",0.6,79,0.278481012658228,0.658227848101266,0.582278481012658,0,0.0506329113924051,0
"778","K. Sherwo","RW",0.253846153846154,52,0.230769230769231,0.307692307692308,0.230769230769231,0,0.0384615384615385,0
"779","M. Heiska","D",0.590243902439024,82,0.292682926829268,0.390243902439024,0.51219512195122,0,0.0975609756097561,0
"780","M. Joseph","RW",0.362857142857143,70,0.371428571428571,0.742857142857143,0.371428571428571,0,0.0285714285714286,0
"781","M. Lajoie","D",0.25,56,0.25,0.714285714285714,0.285714285714286,0,0,0
"782","M. Rasmus","C",0.275806451612903,62,0.258064516129032,0.935483870967742,0.32258064516129,0,0,0
"783","P. Lindho","C",0.341538461538462,65,0.0307692307692308,0.553846153846154,0.369230769230769,0,0,0
"784","R. Dahlin","D",0.909756097560976,82,0.219512195121951,0.829268292682927,0.853658536585366,0,0.0975609756097561,0
"785","R. Hintz","LW",0.544827586206897,58,0.310344827586207,0.827586206896552,0.448275862068966,0.0344827586206897,0.103448275862069,0
"786","R. Thomas","C",0.665714285714286,70,0.257142857142857,0.4,0.685714285714286,0,0,0
"787","V. Nichus","RW",0.350877192982456,57,0,0,0.350877192982456,0,0,0
